time,open,high,low,close,volume
1514764800,13863.14,13885.34,13320.01,13474.0,2951.40529006
1514779200,13474.0,13889.0,13361.01,13601.27,1867.40520637
1514793600,13601.29,13700.0,13188.0,13279.99,1113.8689859400001
1514808000,13280.0,13399.0,12952.5,13255.29,2132.88773142
1514822400,13250.37,13350.0,13035.0,13345.47,1914.15035718
1514836800,13345.47,13772.59,13345.46,13480.01,2315.28896482
1514851200,13480.0,13999.0,13310.66,13372.95,4996.10465057
1514865600,13372.96,13438.99,13005.0,13423.34,2499.48596676
1514880000,13423.34,13750.0,13423.33,13645.41,1684.84497872
1514894400,13640.01,13991.97,13580.0,13741.01,2872.5451436900003
1514908800,13741.01,15275.0,13680.0,14790.01,9841.382936760001
1514923200,14790.01,15177.02,14700.0,14781.51,4493.57125786
1514937600,14781.52,15198.88,14761.0,14900.04,3682.26871714
1514952000,14907.5,15400.0,14904.21,15308.0,2789.1032921
1514966400,15308.0,15308.0,14629.0,14903.13,2175.13219761
1514980800,14903.14,15100.0,14628.0,15085.0,2144.90835878
1514995200,15085.01,15250.0,14775.0,14789.0,3913.03047626
1515009600,14789.0,15098.14,14780.0,15098.14,3173.05224457
1515024000,15098.23,15400.0,14926.26,15150.01,4033.27370714
1515038400,15150.02,15150.02,14863.69,14920.0,2913.14656432
1515052800,14920.01,14945.99,14230.0,14603.19,3558.32912696
1515067200,14603.19,14699.06,14400.0,14620.01,3153.54173848
1515081600,14620.01,14998.0,14500.0,14997.99,3111.4504173
1515096000,14997.99,15165.0,14860.97,15144.99,3240.6947882900004
1515110400,15145.0,15176.86,14950.0,14959.0,2087.71358194
1515124800,14959.0,15068.1,14819.78,14953.99,1910.99807183
1515139200,14953.99,16097.0,14953.98,16000.0,5647.34681968
1515153600,16000.01,16102.0,15714.01,16048.98,2344.78886876
1515168000,16048.99,16586.0,16048.98,16441.19,5483.17456493
1515182400,16441.18,17178.0,16320.0,16960.01,5443.75876177
1515196800,16960.01,16999.0,16519.0,16571.78,3380.08510861
1515211200,16570.86,16682.0,16404.99,16509.99,2167.65878472
1515225600,16510.0,16684.0,16328.03,16501.0,1199.17595777
1515240000,16501.0,16650.0,16251.01,16598.0,1893.83109082
1515254400,16597.99,16984.8,16528.1,16731.0,2466.69618172
1515268800,16731.0,17174.0,16712.2,17098.99,2996.76679632
1515283200,17099.0,17115.01,16666.6,16743.19,2042.7799866799999
1515297600,16743.19,16807.06,16355.0,16744.0,2280.66369855
1515312000,16744.0,16850.0,16625.0,16626.97,618.88055508
1515326400,16626.97,16626.97,16401.0,16502.01,1066.48549206
1515340800,16502.01,16502.01,15755.01,16123.0,4459.39103715
1515355200,16122.99,16460.0,16020.0,16174.22,1872.88007935
1515369600,16174.22,16275.0,15511.0,15646.3,3814.80466038
1515384000,15646.3,15940.02,15552.9,15900.03,1702.1140197500001
1515398400,15900.04,15900.04,15189.0,15520.0,2154.57564808
1515412800,15515.0,15552.76,14000.0,14621.56,7481.98091421
1515427200,14621.56,15165.0,14602.01,15120.0,4337.48609326
1515441600,15120.0,15148.27,14615.0,14993.74,3661.00328627
1515456000,14993.73,15340.0,14879.55,15263.6,2343.54055393
1515470400,15260.0,15384.0,14805.0,15147.35,1772.50029954
1515484800,15147.35,15259.01,14539.75,14808.99,1259.99895048
1515499200,14808.98,14875.0,14230.0,14699.01,4274.90110896
1515513600,14699.01,15028.85,14650.02,14742.91,2560.61230668
1515528000,14742.91,14808.48,14270.0,14480.99,3173.07142542
1515542400,14481.0,14525.0,14023.14,14163.0,4294.05149904
1515556800,14163.0,14390.0,14118.0,14164.19,2704.4263019
1515571200,14164.2,14180.0,13550.01,14130.01,4351.80329189
1515585600,14130.01,14490.0,13610.81,14406.98,3602.63639525
1515600000,14406.98,14669.98,14255.04,14349.01,4095.4279007699997
1515614400,14349.01,14875.18,14259.98,14875.18,3616.19974749
1515628800,14875.17,14970.0,13100.0,13325.99,7432.49067224
1515643200,13325.98,13763.5,12800.01,13644.98,9620.01913106
1515657600,13644.98,13888.0,13250.0,13499.6,1749.8890476699999
1515672000,13499.6,14193.5,13470.41,13995.0,3044.59557091
