time,open,high,low,close,volume
1726704000,61760.109375,62540.09765625,61609.8671875,62104.41015625,2061197312
1726718400,62119.37109375,62180.41796875,61861.71875,62094.35546875,1442205696
1726732800,62097.58984375,62702.8671875,61906.4765625,62685.5234375,697552896
1726747200,62669.34375,63509.4375,62642.58203125,63177.40625,4473815040
1726761600,63166.44140625,63854.0234375,63005.16015625,63283.08984375,1481433088
1726776000,63292.31640625,63292.31640625,62670.171875,62941.42578125,498032640
1726790400,62958.390625,63644.1640625,62636.74609375,63607.8828125,460214272
1726804800,63751.57421875,64059.8828125,63428.46875,63549.46484375,3553832960
1726819200,63536.1015625,63696.109375,63152.46484375,63439.390625,501096448
1726833600,63444.3515625,63511.99609375,62586.25,63204.3828125,221728768
1726848000,63148.5703125,63260.6171875,62388.29296875,62952.44140625,0
1726862400,62823.80078125,63285.91796875,62733.79296875,63184.33984375,179388416
1726876800,63199.53515625,63293.9765625,62846.53125,62890.34765625,0
1726891200,62895.04296875,63135.2890625,62784.71875,63099.625,0
1726905600,63093.9609375,63147.47265625,62978.30859375,63103.76171875,0
1726920000,63097.55078125,63300.1171875,63064.890625,63204.09765625,0
1726934400,63208.37890625,63409.953125,63131.375,63207.55078125,0
1726948800,63245.06640625,63538.93359375,63076.01953125,63396.8046875,418233344
1726963200,63420.4453125,63452.08203125,62853.45703125,63126.2578125,508866560
1726977600,63131.00390625,63197.015625,62862.484375,62956.15625,11994112
1726992000,62939.81640625,63041.03515625,62598.16796875,62827.8046875,911618048
1727006400,62815.484375,62924.2734375,62508.12109375,62702.0234375,609098752
1727020800,62676.03515625,63225.96875,62496.03515625,63178.171875,656564224
1727035200,63203.5,63983.56640625,62445.515625,63643.1015625,3942220800
1727049600,63614.1796875,64733.55859375,62630.015625,64349.203125,5139589120
1727064000,64370.69140625,64451.96484375,63429.9453125,63550.58984375,2667841536
1727078400,63554.44140625,63686.5703125,63334.24609375,63407.48828125,997922816
1727092800,63424.5390625,63762.85546875,63106.3671875,63651.41015625,3763523584
1727107200,63617.53515625,63790.18359375,63128.59765625,63281.14453125,1522765824
1727121600,63303.59375,63460.9765625,63122.078125,63326.83984375,203386880
1727136000,63328.78125,63394.4609375,62740.75390625,63114.89453125,165466112
1727150400,63118.89453125,63559.84765625,62933.04296875,63548.3359375,0
1727164800,63552.16015625,63914.6328125,63395.70703125,63466.83984375,287037440
1727179200,63468.2734375,63762.5625,62773.484375,63191.19140625,723415040
1727193600,63173.06640625,64287.421875,63120.75390625,64284.71875,1811572736
1727208000,64316.328125,64629.11328125,63994.4453125,64302.58984375,2240202752
1727222400,64269.984375,64772.03125,64082.10546875,64448.8203125,339017728
1727236800,64456.3203125,64456.3203125,63670.96484375,63843.453125,490403840
1727251200,63836.3984375,63897.4609375,63433.1015625,63834.78125,455604224
1727265600,63834.23046875,63979.05859375,63362.7265625,63490.2890625,281692160
1727280000,63495.0859375,63652.99609375,63004.55859375,63219.828125,86290432
1727294400,63168.09765625,63538.96484375,62952.55078125,63138.546875,15671296
1727308800,63139.6015625,63514.4765625,62669.26953125,63471.25,159471616
1727323200,63499.3125,63852.984375,63330.69921875,63835.34765625,173060096
1727337600,63855.55859375,64482.29296875,63581.375,64401.359375,1764675584
1727352000,64401.28125,65473.30859375,64203.37890625,65273.96484375,6744893440
1727366400,65249.5078125,65747.7421875,64819.99609375,64819.99609375,2595184640
